player_name,club_name,position_name,now_cost,total_points,event_points,points_per_game,selected_by_percent,goals_scored,assists,minutes,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,saves,yellow_cards,red_cards,bonus,influence,creativity,threat,ict_index,form,dreamteam_count,value_form,value_season,transfers_in,transfers_out,transfers_in_event,transfers_out_event,cost_change_start,cost_change_start_fall,cost_change_event,cost_change_event_fall,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,starts,tackles,clearances_blocks_interceptions,recoveries,defensive_contribution,defensive_contribution_per_90,news,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90
Anton Stach,Leeds,MID,5.0,10,2,5.0,0.5,0,1,180,1,5,0,0,0,0,0,0,0,30.6,99.6,22.0,15.2,5.0,0,1.0,2.0,24747,10893,7392,5557,0.0,0.0,0.0,0.0,0.27,0.36,0.63,3.43,2,4,8,5,17,8.5,,117,41,1,1,68,38,16,9,1.0,,4.0,,,,0.14,0.0,0.18,0.32,1.72,2.5,292,182,59,22,65,25,253,84,1.0,0.5
Matty Cash,Aston Villa,DEF,4.5,10,2,5.0,5.2,0,0,180,1,1,0,0,0,0,0,0,0,58.0,26.5,6.0,9.1,5.0,0,1.1,2.2,360050,93258,84620,51865,0.0,0.0,0.0,0.0,0.0,0.23,0.23,2.64,2,5,12,7,17,8.5,,30,8,74,18,186,52,62,9,,,,,,,0.0,0.0,0.12,0.12,1.32,0.5,399,87,55,23,61,25,77,29,1.0,0.5
Hjalmar Ekdal,Burnley,DEF,4.0,10,9,5.0,0.8,0,0,180,1,3,0,0,0,0,0,0,1,41.6,14.8,12.0,6.8,5.0,0,1.2,2.5,62632,12277,57546,9625,0.0,0.0,0.0,0.0,0.0,0.01,0.01,3.09,2,2,17,4,19,9.5,,65,23,130,37,126,20,99,26,,,,,,,0.0,0.0,0.0,0.0,1.54,1.5,646,188,53,21,59,23,196,73,1.0,0.5
Iliman Ndiaye,Everton,MID,6.5,10,8,5.0,9.4,1,0,153,1,1,0,0,0,0,0,0,0,55.8,13.2,42.0,11.1,5.0,0,0.8,1.5,85315,262158,60630,66129,0.0,0.0,0.0,0.0,0.73,0.02,0.75,3.55,2,5,2,10,17,10.0,,33,14,141,89,27,12,38,27,,,,,1.0,,0.43,0.0,0.01,0.44,2.09,0.59,58,41,63,23,71,28,43,13,1.18,0.59
Tyrick Mitchell,Crystal Palace,DEF,5.0,10,1,5.0,1.8,0,0,180,1,1,0,0,0,0,1,0,1,40.6,27.7,8.0,7.6,5.0,0,1.0,2.0,69593,29657,18949,16174,0.0,0.0,0.0,0.0,0.0,0.09,0.09,2.53,2,8,8,10,16,8.0,,69,26,71,17,165,42,88,21,,,,,,,0.0,0.0,0.04,0.04,1.26,0.5,272,42,58,26,64,28,134,53,1.0,0.5
Daniel Muñoz,Crystal Palace,DEF,5.5,10,5,5.0,9.6,0,1,180,1,1,0,0,0,0,1,0,0,38.2,24.6,8.0,7.0,5.0,0,0.9,1.8,225404,100439,145662,49379,0.0,0.0,0.0,0.0,0.05,0.32,0.37,2.53,2,2,7,7,9,4.5,,81,36,84,19,168,44,97,24,,,,,,,0.02,0.0,0.16,0.18,1.26,0.5,151,21,60,27,66,29,41,14,1.0,0.5
Pape Matar P.M.Sarr,Spurs,MID,5.0,9,3,4.5,2.8,0,1,180,2,0,0,0,0,0,0,0,0,39.4,20.2,21.0,8.1,4.5,0,0.9,1.8,83461,72757,41233,33716,0.0,0.0,0.0,0.0,0.03,0.23,0.26,2.49,2,4,5,10,19,9.5,,76,30,95,65,74,43,81,52,,,,,,,0.02,0.0,0.12,0.14,1.24,0.0,298,186,71,25,78,30,101,32,1.0,1.0
Fabian Schär,Newcastle,DEF,5.5,9,1,4.5,2.6,0,0,170,1,2,0,0,0,0,0,0,0,29.0,2.2,10.0,4.2,4.5,0,0.8,1.6,60859,80659,31736,62914,0.0,0.0,0.0,0.0,0.04,0.03,0.07,0.53,2,4,15,8,19,10.06,Head injury - 25% chance of playing,121,55,248,79,149,31,174,59,,,2.0,,4.0,,0.02,0.0,0.02,0.04,0.28,1.06,126,14,72,33,79,34,109,44,1.06,0.53
Alex Iwobi,Fulham,MID,6.5,9,7,4.5,1.3,0,1,155,0,2,0,0,0,0,0,0,2,34.4,62.4,18.0,11.5,4.5,0,0.7,1.4,12577,39046,9417,10936,0.0,0.0,0.0,0.0,0.08,0.53,0.61,2.68,2,0,2,4,6,3.48,,98,37,15,14,97,64,32,22,,,,,,,0.05,0.0,0.31,0.36,1.56,1.16,47,32,73,26,80,31,166,54,1.16,0.0
Josh Acheampong,Chelsea,DEF,4.0,9,0,9.0,2.4,0,0,90,1,0,0,0,0,0,0,0,3,16.2,2.3,10.0,2.9,4.5,0,1.1,2.2,241863,75206,27713,45539,0.0,0.0,0.0,0.0,0.09,0.01,0.1,0.66,1,2,6,4,8,8.0,,183,75,244,77,143,28,231,77,,,,,,,0.09,0.0,0.01,0.1,0.66,0.0,690,219,67,31,6,3,112,46,1.0,1.0
Nathan Collins,Brentford,DEF,5.0,9,9,4.5,1.8,0,0,180,1,3,0,0,0,0,1,0,1,30.6,0.5,11.0,4.2,4.5,0,0.9,1.8,25682,28283,20841,7924,0.0,0.0,0.0,0.0,0.02,0.01,0.03,3.05,2,1,17,10,18,9.0,,116,52,299,105,137,24,173,58,,,,,,,0.01,0.0,0.0,0.01,1.52,1.5,281,44,70,32,77,33,141,54,1.0,0.5
Reinildo Reinildo,Sunderland,DEF,4.0,9,3,4.5,8.4,0,0,180,1,2,0,0,0,0,0,0,0,43.0,12.9,0.0,5.6,4.5,0,1.1,2.2,257510,89145,80420,46618,0.0,0.0,0.0,0.0,0.0,0.02,0.02,1.56,2,7,13,6,20,10.0,,61,20,144,42,312,106,123,36,,,,,,,0.0,0.0,0.01,0.01,0.78,1.0,620,171,66,30,74,32,49,18,1.0,0.5
Joe Rodon,Leeds,DEF,4.0,9,2,4.5,2.4,0,0,180,1,5,0,0,0,0,0,0,1,43.4,0.7,0.0,4.4,4.5,0,1.1,2.2,50848,29866,30026,15959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.43,2,1,20,4,21,10.5,,60,19,290,102,298,97,166,53,,,,,,,0.0,0.0,0.0,0.0,1.72,2.5,605,161,65,29,73,31,111,45,1.0,0.5
Bruno Bruno G.,Newcastle,MID,6.5,9,6,4.5,2.0,1,0,180,1,3,0,0,0,0,1,0,0,44.6,30.9,19.0,9.4,4.5,0,0.7,1.4,51696,36915,47251,12042,0.0,0.0,0.0,0.0,0.17,0.12,0.29,0.9,2,5,1,13,19,9.5,,57,27,57,44,93,60,58,41,,,,,,,0.08,0.0,0.06,0.14,0.45,1.5,52,36,74,27,81,32,122,38,1.0,0.5
James Trafford,Man City,GKP,5.0,9,2,4.5,2.5,0,0,180,1,2,0,0,0,6,0,0,0,59.6,0.0,0.0,6.0,4.5,0,0.9,1.8,77271,60569,20730,34069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,2,2,5,20,0,0.0,,26,3,633,78,610,77,112,3,,,,,,,0.0,3.0,0.0,0.0,0.84,1.0,280,14,69,7,76,8,110,15,1.0,0.5
Bukayo Saka,Arsenal,MID,10.0,9,6,4.5,10.8,1,0,142,1,0,0,0,0,0,0,0,0,52.4,46.8,28.0,12.7,4.5,0,0.4,0.9,205945,744286,53774,635823,0.0,0.0,0.0,0.0,0.26,0.12,0.38,1.69,2,3,0,6,9,5.7,Hamstring injury - 50% chance of playing,38,17,28,25,50,29,24,16,1.0,,4.0,,1.0,,0.16,0.0,0.08,0.24,1.07,0.0,5,3,75,28,82,33,37,11,1.27,0.63
Robin Roefs,Sunderland,GKP,4.5,9,1,4.5,1.1,0,0,180,1,2,0,0,0,4,0,0,1,34.2,0.0,0.0,3.4,4.5,0,1.0,2.0,84725,27290,16993,14871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56,2,0,4,18,0,0.0,,99,12,513,66,481,64,211,16,,,,,,,0.0,2.0,0.0,0.0,0.78,1.0,479,31,68,6,75,7,176,23,1.0,0.5
Oscar Bobb,Man City,MID,5.5,8,2,4.0,0.5,0,1,164,1,2,0,0,0,0,0,0,0,36.4,55.5,22.0,11.4,4.0,0,0.7,1.5,39875,14151,13004,8065,0.0,0.0,0.0,0.0,0.0,0.28,0.28,1.31,2,3,0,6,9,4.94,,87,32,20,18,69,39,33,23,,,,,,,0.0,0.0,0.15,0.15,0.72,1.1,166,105,89,32,97,38,247,83,1.1,0.55
Chris Richards,Crystal Palace,DEF,4.5,8,2,4.0,1.6,0,0,180,1,1,0,0,0,0,0,0,0,41.6,1.3,4.0,4.7,4.0,0,0.9,1.8,49197,25241,16793,12682,0.0,0.0,0.0,0.0,0.08,0.05,0.13,2.53,2,3,13,2,16,8.0,,66,24,265,88,212,64,157,50,,,,,,,0.04,0.0,0.02,0.06,1.26,0.5,432,111,82,39,90,40,149,58,1.0,0.5
Jake O'Brien,Everton,DEF,5.0,8,6,4.0,0.6,0,0,180,1,1,0,0,0,0,0,0,0,15.0,6.1,11.0,3.2,4.0,0,0.8,1.6,9005,10116,5328,3969,0.0,0.0,0.0,0.0,0.17,0.02,0.19,4.5,2,4,4,6,8,4.0,,191,78,198,57,138,25,220,75,,,,,,,0.08,0.0,0.01,0.09,2.25,0.5,313,52,86,40,94,41,234,85,1.0,0.5
Igor Thiago Thiago,Brentford,FWD,6.0,8,2,4.0,1.3,1,0,180,1,3,0,0,0,0,0,0,0,41.0,27.0,39.0,10.7,4.0,0,0.7,1.3,62317,31301,30752,18004,0.0,0.0,0.0,0.0,1.13,0.02,1.15,3.05,2,3,4,3,10,5.0,,68,8,73,4,36,13,45,8,,,,,2.0,,0.56,0.0,0.01,0.57,1.52,1.5,94,25,91,8,99,8,168,28,1.0,0.5
Martin Dúbravka,Burnley,GKP,4.0,8,6,4.0,34.1,0,0,180,1,3,0,0,0,4,0,0,0,36.4,0.0,0.0,3.7,4.0,0,1.0,2.0,258366,104786,110598,60925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.09,2,0,2,17,0,0.0,,85,10,324,8,273,4,186,10,,,,,,,0.0,2.0,0.0,0.0,1.54,1.5,579,39,76,8,83,9,4,1,1.0,0.5
Đorđe Petrović,Bournemouth,GKP,4.5,8,6,4.0,3.6,0,0,180,1,4,0,0,0,7,0,0,0,59.2,0.0,0.0,5.9,4.0,0,0.9,1.8,93820,50722,34545,25737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,2,0,6,13,0,0.0,,28,4,492,64,459,61,115,4,,,,,,,0.0,3.5,0.0,0.0,1.34,2.0,447,28,83,9,91,10,90,12,1.0,0.5
Dean Henderson,Crystal Palace,GKP,5.0,8,2,4.0,7.2,0,0,180,1,1,0,0,0,2,0,0,0,25.8,10.0,0.0,3.5,4.0,0,0.8,1.6,73981,70401,34831,38784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53,2,0,2,9,0,0.0,,136,15,175,3,593,72,206,14,,,,,,,0.0,1.0,0.0,0.0,1.26,0.5,242,9,85,10,93,11,60,8,1.0,0.5
Pascal Struijk,Leeds,DEF,4.5,8,0,4.0,0.4,0,0,180,1,5,0,0,0,0,0,0,2,39.8,11.7,26.0,7.8,4.0,0,0.9,1.8,7554,8247,2700,4584,0.0,0.0,0.0,0.0,0.23,0.01,0.24,3.43,2,2,12,8,14,7.0,,73,29,153,44,52,5,86,20,,,,,3.0,,0.12,0.0,0.0,0.12,1.72,2.5,414,98,81,38,88,39,278,102,1.0,0.5
Gabriel Gudmundsson,Leeds,DEF,4.0,8,-1,4.0,3.6,0,0,180,1,5,0,0,0,0,1,0,3,39.8,34.1,17.0,9.1,4.0,0,1.0,2.0,131811,57316,41212,31061,0.0,0.0,0.0,0.0,0.17,0.14,0.31,3.43,2,4,12,7,16,8.0,,72,28,51,8,98,12,61,8,,,,,,,0.08,0.0,0.07,0.15,1.72,2.5,617,169,77,34,84,35,91,36,1.0,0.5
Marc Guéhi,Crystal Palace,DEF,4.5,8,2,4.0,13.1,0,0,180,1,1,0,0,0,0,0,0,0,25.0,11.5,6.0,4.3,4.0,0,0.9,1.8,222331,123626,80400,66974,0.0,0.0,0.0,0.0,0.11,0.01,0.12,2.53,2,2,9,4,11,5.5,,139,62,156,46,187,53,168,54,,,,,,,0.06,0.0,0.0,0.06,1.26,0.5,406,92,80,37,87,38,31,12,1.0,0.5
Chemsdine Talbi,Sunderland,MID,5.0,8,2,4.0,0.4,0,1,152,1,1,0,0,0,0,0,0,0,22.6,34.7,6.0,6.3,4.0,0,0.8,1.6,28050,12571,3806,6248,0.0,0.0,0.0,0.0,0.23,0.02,0.25,0.87,2,1,0,3,4,2.37,,151,57,49,40,192,107,105,63,,,,,,,0.14,0.0,0.01,0.15,0.52,0.59,318,202,87,30,95,36,286,91,1.18,0.59
Elliot Anderson,Nott'm Forest,MID,5.5,8,2,4.0,6.1,0,1,180,0,2,0,0,0,0,0,0,1,45.8,42.8,20.0,10.9,4.0,0,0.7,1.5,96537,113678,35170,46541,0.0,0.0,0.0,0.0,0.39,0.31,0.7,2.6,2,5,2,15,22,11.0,,53,25,37,31,85,52,43,30,3.0,,,,,,0.2,0.0,0.16,0.36,1.3,1.0,143,90,88,31,96,37,68,22,1.0,0.0
Martín Zubimendi,Arsenal,MID,5.5,8,3,4.0,2.0,0,0,180,2,0,0,0,0,0,0,0,0,22.4,8.8,3.0,3.4,4.0,0,0.7,1.5,48647,71336,12290,38410,0.0,0.0,0.0,0.0,0.02,0.03,0.05,1.69,2,5,5,10,20,10.0,,153,59,180,110,229,130,213,104,,,,,,,0.01,0.0,0.02,0.03,0.84,0.0,167,106,90,33,98,39,124,39,1.0,1.0
Tyrone Mings,Aston Villa,DEF,4.5,8,2,4.0,1.4,0,0,180,1,1,0,0,0,0,0,0,0,30.6,16.0,15.0,6.2,4.0,0,0.9,1.8,54888,21954,10897,12540,0.0,0.0,0.0,0.0,0.11,0.03,0.14,2.64,2,0,10,8,10,5.0,,114,50,115,32,109,15,107,29,,,,,,,0.06,0.0,0.02,0.08,1.32,0.5,387,79,79,36,86,37,160,60,1.0,0.5
Lucas Digne,Aston Villa,DEF,4.5,8,2,4.0,2.3,0,0,153,1,1,0,0,0,0,0,0,0,18.4,14.2,6.0,3.8,4.0,0,0.9,1.8,69658,31952,14231,17400,0.0,0.0,0.0,0.0,0.0,0.17,0.17,2.54,2,3,6,5,9,5.29,,171,71,133,38,183,49,180,61,7.0,,2.0,,,,0.0,0.0,0.1,0.1,1.49,0.59,377,72,78,35,85,36,116,47,1.18,0.59
Adam Smith,Bournemouth,DEF,4.5,7,6,3.5,0.4,0,0,179,1,3,0,0,0,0,0,0,0,17.8,13.9,4.0,3.6,3.5,0,0.8,1.6,12615,6574,1900,3291,0.0,0.0,0.0,0.0,0.0,0.09,0.09,2.56,2,1,10,3,11,5.53,,173,72,134,39,207,59,199,67,,,,,,,0.0,0.0,0.05,0.05,1.29,1.51,368,65,94,43,102,44,279,103,1.01,0.5
Trai Hume,Sunderland,DEF,4.5,7,1,3.5,0.3,0,0,180,1,2,0,0,0,0,0,0,0,25.8,29.8,4.0,6.0,3.5,0,0.8,1.6,13341,6552,2286,3734,0.0,0.0,0.0,0.0,0.03,0.12,0.15,1.56,2,4,5,6,9,4.5,,135,60,60,11,215,67,110,31,,,4.0,,,,0.02,0.0,0.06,0.08,0.78,1.0,460,120,97,45,104,46,313,116,1.0,0.5
Simon Adingra,Sunderland,MID,5.5,7,1,3.5,1.7,0,1,137,1,1,0,0,0,0,1,0,0,8.2,34.0,6.0,4.8,3.5,0,0.6,1.3,58555,47170,7488,26750,0.0,0.0,0.0,0.0,0.14,0.11,0.25,0.67,2,1,3,4,8,5.26,,238,110,53,41,197,112,156,81,,,,,,,0.09,0.0,0.07,0.16,0.44,0.66,177,114,109,40,115,45,143,45,1.31,0.66
Quilindschy Hartman,Burnley,DEF,4.0,7,6,3.5,0.5,0,0,180,1,3,0,0,0,0,0,0,0,33.2,19.0,4.0,5.6,3.5,0,0.9,1.8,13014,9218,5487,4381,0.0,0.0,0.0,0.0,0.0,0.08,0.08,3.09,2,6,8,5,14,7.0,,105,44,99,24,206,58,124,37,2.0,,,,,,0.0,0.0,0.04,0.04,1.54,1.5,656,193,93,42,101,43,238,87,1.0,0.5
Rodrigo Muniz,Fulham,FWD,5.5,7,0,3.5,2.3,1,0,94,0,1,1,0,0,0,1,0,3,31.0,10.3,57.0,9.5,3.5,0,0.6,1.3,91050,69486,28444,42554,0.0,0.0,0.0,0.0,0.52,0.0,0.52,1.95,1,1,2,3,6,5.74,,112,11,169,15,16,8,56,10,,,,,,,0.5,0.0,0.0,0.5,1.87,0.96,150,33,107,9,114,9,114,19,0.96,0.0
David Brooks,Bournemouth,MID,5.0,7,3,3.5,0.3,0,1,149,1,2,0,0,0,0,1,0,0,35.4,64.5,33.0,13.3,3.5,0,0.7,1.4,17617,7905,5233,4190,0.0,0.0,0.0,0.0,0.36,0.86,1.22,2.31,2,2,2,7,11,6.64,,93,34,14,13,44,24,22,14,5.0,,,,,,0.22,0.0,0.52,0.74,1.4,1.21,231,146,100,35,107,41,324,107,1.21,0.6
Federico Chiesa,Liverpool,MID,6.5,7,1,3.5,0.4,1,0,18,0,1,0,0,0,0,0,0,0,36.4,0.6,17.0,5.5,3.5,0,0.5,1.1,11914,8507,3072,5941,0.0,0.0,0.0,0.0,0.16,0.0,0.16,0.16,0,1,1,0,2,10.0,,88,33,296,158,104,68,131,68,,,,,,,0.8,0.0,0.0,0.8,0.8,5.0,53,37,111,42,117,47,285,90,0.0,0.0
Emile Smith Rowe,Fulham,MID,5.9,7,6,3.5,0.8,1,0,32,0,0,0,0,0,0,0,0,0,33.0,5.6,40.0,7.8,3.5,0,0.6,1.2,10757,32177,8117,8608,-0.1,0.1,0.0,0.0,0.79,0.02,0.81,0.51,0,0,0,0,0,0.0,,108,40,201,120,33,18,87,55,,,,,,,2.22,0.0,0.06,2.28,1.43,0.0,104,70,110,41,116,46,200,68,0.0,0.0
Marco M.Bizot,Aston Villa,GKP,4.5,7,0,7.0,0.8,0,0,90,1,0,0,0,0,3,0,0,0,19.6,0.0,0.0,2.0,3.5,0,0.8,1.6,58711,33982,7323,18328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,1,0,1,12,0,0.0,,166,19,453,56,409,52,264,19,,,,,,,0.0,3.0,0.0,0.0,1.43,0.0,372,19,96,11,22,4,195,26,1.0,1.0
Keane Lewis-Potter,Brentford,DEF,5.0,7,6,3.5,0.4,0,0,158,1,3,0,0,0,0,0,0,0,13.4,5.3,9.0,2.8,3.5,0,0.7,1.4,7165,6993,4256,2644,0.0,0.0,0.0,0.0,0.12,0.0,0.12,3.05,2,3,6,6,9,5.13,,201,81,205,59,155,35,241,85,,,4.0,,,,0.07,0.0,0.0,0.07,1.74,1.71,275,43,101,47,108,48,258,95,1.14,0.57
Granit Xhaka,Sunderland,MID,5.0,7,4,3.5,2.8,0,0,180,1,2,0,0,0,0,0,0,0,35.0,53.9,3.0,9.2,3.5,0,0.7,1.4,48650,56705,16138,28009,0.0,0.0,0.0,0.0,0.05,0.1,0.15,1.56,2,3,8,8,19,9.5,,95,36,22,20,226,127,60,43,1.0,,1.0,,,,0.02,0.0,0.05,0.07,0.78,1.0,226,144,99,34,106,40,102,33,1.0,0.5
Mats Wieffer,Brighton,MID,5.0,7,3,3.5,0.1,0,0,174,0,3,0,0,0,0,1,0,0,44.8,5.2,21.0,7.1,3.5,0,0.7,1.4,2264,1929,783,871,0.0,0.0,0.0,0.0,0.02,0.04,0.06,1.97,2,12,11,8,31,16.03,,56,26,206,123,73,42,93,57,,,,,,,0.01,0.0,0.02,0.03,1.02,1.55,293,183,103,37,110,43,528,189,1.03,0.0
Yehor Yarmoliuk,Brentford,MID,5.0,7,5,3.5,0.1,0,0,168,1,3,0,0,0,0,0,0,0,22.0,16.2,8.0,4.6,3.5,0,0.7,1.4,2415,1379,2192,787,0.0,0.0,0.0,0.0,0.11,0.02,0.13,2.81,2,5,6,13,24,12.86,,155,60,114,74,167,96,162,83,,,,,,,0.06,0.0,0.01,0.07,1.51,1.61,311,196,104,38,111,44,532,192,1.07,0.54
Morgan Gibbs-White,Nott'm Forest,MID,7.5,7,2,3.5,5.8,0,1,164,0,2,0,0,0,0,0,0,0,28.8,72.3,19.0,11.8,3.5,0,0.5,0.9,122475,95782,88366,45104,0.0,0.0,0.0,0.0,0.49,0.38,0.87,2.6,2,1,1,3,5,2.74,,122,42,10,9,94,61,28,18,,,2.0,,2.0,,0.27,0.0,0.21,0.48,1.43,1.1,23,14,113,44,119,49,70,24,1.1,0.0
Kyle Walker,Burnley,DEF,4.5,7,6,3.5,1.9,0,0,180,1,3,0,0,0,0,0,0,0,23.6,3.0,1.0,2.8,3.5,0,0.8,1.6,28480,34701,11630,14588,0.0,0.0,0.0,0.0,0.01,0.04,0.05,3.09,2,1,11,10,12,6.0,,145,64,232,70,263,83,237,81,,,,,,,0.0,0.0,0.02,0.02,1.54,1.5,369,66,95,44,103,45,130,51,1.0,0.5
Kieran Trippier,Newcastle,DEF,5.0,7,1,3.5,2.6,0,0,165,1,2,0,0,0,0,0,0,0,9.8,34.1,0.0,4.3,3.5,0,0.7,1.4,59683,28704,37342,14535,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.53,2,0,4,8,4,2.18,,227,86,52,9,584,214,169,55,1.0,,1.0,,,,0.0,0.0,0.08,0.08,0.29,1.09,223,32,98,46,105,47,107,42,1.09,0.55
John Stones,Man City,DEF,5.5,7,1,3.5,1.1,0,0,171,1,2,0,0,0,0,0,0,0,38.2,4.0,0.0,4.3,3.5,0,0.6,1.3,26686,13514,13336,8047,0.0,0.0,0.0,0.0,0.0,0.03,0.03,1.58,2,0,10,8,10,5.26,,80,35,214,63,659,228,171,56,,,,,,,0.0,0.0,0.02,0.02,0.83,1.05,123,13,105,48,112,49,180,67,1.05,0.53
Rúben Rúben,Man City,DEF,5.5,7,1,3.5,4.3,0,0,180,1,2,0,0,0,0,0,0,0,39.8,3.3,2.0,4.5,3.5,0,0.6,1.3,98542,57397,49764,31521,0.0,0.0,0.0,0.0,0.0,0.09,0.09,1.67,2,2,9,6,11,5.5,,74,30,230,69,252,78,164,52,,,,,,,0.0,0.0,0.04,0.04,0.84,1.0,133,16,106,49,113,50,84,33,1.0,0.5
Ryan Gravenberch,Liverpool,MID,5.5,7,7,7.0,0.4,1,0,90,0,2,0,0,0,0,1,0,1,40.6,6.3,7.0,5.4,3.5,0,0.6,1.3,19716,6577,15245,4122,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.93,1,1,3,4,8,8.0,,70,29,196,118,180,104,136,71,,,,,,,0.02,0.0,0.01,0.03,0.93,2.0,161,100,108,39,24,9,273,86,1.0,0.0
Rayan Cherki,Man City,MID,6.5,7,1,3.5,7.8,1,0,70,0,2,0,0,0,0,0,0,0,50.2,28.3,15.0,9.4,3.5,0,0.5,1.1,156186,221597,44016,119425,0.0,0.0,0.0,0.0,0.06,0.47,0.53,0.83,1,4,2,3,9,11.57,,43,20,66,49,113,73,59,42,,,,,,,0.08,0.0,0.6,0.68,1.07,2.57,62,44,112,43,118,48,54,18,1.29,0.0
Hannibal Hannibal,Burnley,MID,5.0,7,5,3.5,0.2,0,0,144,1,2,0,0,0,0,0,0,0,9.2,20.2,9.0,3.8,3.5,0,0.7,1.4,3029,3434,2069,1449,0.0,0.0,0.0,0.0,0.05,0.13,0.18,2.07,2,3,2,9,14,8.75,,231,105,94,64,156,93,182,91,,,3.0,,,,0.03,0.0,0.08,0.11,1.29,1.25,289,180,102,36,109,42,405,137,1.25,0.62
Maxime Estève,Burnley,DEF,4.0,7,6,3.5,18.7,0,0,172,1,3,0,0,0,0,0,0,0,40.4,1.6,17.0,5.9,3.5,0,0.9,1.8,166837,164866,77806,79316,0.0,0.0,0.0,0.0,0.05,0.01,0.06,2.98,2,1,14,3,15,7.85,,71,27,259,84,99,13,114,33,,,,,,,0.03,0.0,0.01,0.04,1.56,1.57,645,187,92,41,100,42,22,6,1.05,0.52
Wilson Isidor,Sunderland,FWD,5.5,6,1,3.0,0.3,1,0,41,0,1,0,0,0,0,0,0,0,34.2,0.1,21.0,5.5,3.0,0,0.5,1.1,15935,11857,2572,7269,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.89,0,0,1,1,2,4.39,,100,9,318,33,78,21,128,17,,,,,3.0,,0.09,0.0,0.0,0.09,1.95,2.2,157,35,126,11,133,11,305,50,0.0,0.0
Amadou Onana,Aston Villa,MID,5.0,6,1,3.0,1.8,0,0,153,1,1,0,0,0,0,1,0,0,34.0,6.2,16.0,5.6,3.0,0,0.6,1.2,55963,50573,14386,25923,0.0,0.0,0.0,0.0,0.23,0.05,0.28,2.54,2,4,9,10,23,13.53,,103,39,197,119,106,70,127,67,,,,,,,0.14,0.0,0.03,0.17,1.49,0.59,286,178,122,47,129,52,139,43,1.18,0.59
Tyler Adams,Bournemouth,MID,5.0,6,2,3.0,0.3,0,0,177,1,3,0,0,0,0,1,0,0,41.8,7.0,11.0,6.0,3.0,0,0.6,1.2,10194,8920,2745,4575,0.0,0.0,0.0,0.0,0.03,0.11,0.14,2.51,2,7,12,9,28,14.24,,64,28,192,117,136,85,111,64,,,4.0,,,,0.02,0.0,0.06,0.08,1.28,1.53,251,158,121,46,128,51,294,95,1.02,0.51
Reece James,Chelsea,DEF,5.5,6,1,3.0,5.7,0,0,99,1,0,0,0,0,0,1,0,0,19.6,62.1,0.0,8.2,3.0,0,0.5,1.1,115572,116851,39669,79149,0.0,0.0,0.0,0.0,0.0,0.32,0.32,1.05,1,1,6,8,7,6.36,,168,70,16,2,669,230,77,17,3.0,,2.0,,,,0.0,0.0,0.29,0.29,0.95,0.0,146,19,125,53,132,54,72,26,0.91,0.91
Harry Wilson,Fulham,MID,5.5,6,1,3.0,0.8,0,1,118,0,1,0,0,0,0,0,0,0,6.2,7.3,19.0,3.2,3.0,0,0.5,1.1,8596,31700,2107,15453,0.0,0.0,0.0,0.0,0.07,0.11,0.18,1.59,1,2,1,4,7,5.34,Foot injury - 75% chance of playing,253,119,189,115,90,57,222,108,3.0,,3.0,,,,0.05,0.0,0.08,0.13,1.21,0.76,129,82,123,48,131,54,202,69,0.76,0.0
Martin Ødegaard,Arsenal,MID,8.0,6,1,3.0,2.9,0,0,127,1,0,0,0,0,0,0,0,0,19.4,24.7,20.0,6.4,3.0,0,0.4,0.8,56677,144306,7761,109448,0.0,0.0,0.0,0.0,0.14,0.34,0.48,1.69,2,2,6,8,16,11.34,Shoulder injury - 75% chance of playing,170,68,83,57,86,53,103,62,3.0,,2.0,,3.0,,0.1,0.0,0.24,0.34,1.2,0.0,14,9,130,50,137,56,98,31,1.42,0.71
Bernd Leno,Fulham,GKP,5.0,6,3,3.0,1.5,0,0,180,0,2,0,0,0,6,0,0,0,47.0,0.0,0.0,4.7,3.0,0,0.6,1.2,9723,25481,5647,9994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.11,2,0,3,17,0,0.0,,49,7,611,70,585,68,158,7,,,,,,,0.0,3.0,0.0,0.0,1.56,1.0,225,5,119,14,125,14,152,21,1.0,0.0
