player_name,club_name,position_name,now_cost,total_points,event_points,points_per_game,selected_by_percent,goals_scored,assists,minutes,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,saves,yellow_cards,red_cards,bonus,influence,creativity,threat,ict_index,form,dreamteam_count,value_form,value_season,transfers_in,transfers_out,transfers_in_event,transfers_out_event,cost_change_start,cost_change_start_fall,cost_change_event,cost_change_event_fall,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,starts,tackles,clearances_blocks_interceptions,recoveries,defensive_contribution,defensive_contribution_per_90,news,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90
Đorđe Petrović,Bournemouth,GKP,4.5,21,6,4.2,5.0,0,0,450,3,5,0,0,0,10,1,0,0,88.8,0.0,0.0,8.9,4.3,0,1.0,4.7,354199,155553,54925,11888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.62,5,0,10,33,0,0.0,,78,10,584,71,558,65,205,11,,,,,,,0.0,2.0,0.0,0.0,0.72,1.0,434,27,59,4,77,7,74,13,1.0,0.6
Kieran Trippier,Newcastle,DEF,5.0,21,0,5.2,2.6,0,0,316,3,2,0,0,0,0,0,0,2,36.8,129.5,4.0,16.9,3.8,0,0.8,4.2,126508,98683,1678,19345,0.0,0.0,0.0,0.0,0.0,0.35,0.35,1.65,4,2,6,19,8,2.28,,221,84,14,3,308,108,92,28,1.0,,1.0,,,,0.0,0.0,0.1,0.1,0.47,0.57,241,37,79,33,41,20,111,44,1.14,0.85
Dominik Szoboszlai,Liverpool,MID,6.5,21,1,4.2,3.9,1,0,450,2,5,0,0,0,0,1,0,3,103.6,83.5,69.0,25.7,4.8,1,0.7,3.2,325798,164611,28094,31730,0.0,0.0,0.0,0.0,0.41,0.22,0.63,3.95,5,9,19,25,53,10.6,,56,19,45,37,49,28,34,21,5.0,,2.0,,,,0.08,0.0,0.04,0.12,0.79,1.0,56,38,47,18,80,29,87,27,1.0,0.4
Dan Ndoye,Nott'm Forest,MID,6.1,21,2,4.2,3.2,1,1,370,0,6,0,0,0,0,0,0,4,84.6,75.0,55.0,21.5,3.0,0,0.5,3.4,506304,233434,5477,28715,0.1,-0.1,0.0,0.0,0.1,0.57,0.67,5.59,5,4,6,15,25,6.08,,91,29,55,42,69,43,57,35,,,,,,,0.02,0.0,0.14,0.16,1.36,1.46,85,57,127,49,79,28,100,34,1.22,0.0
Bafodé Diakité,Bournemouth,DEF,4.5,21,5,5.2,0.4,0,0,360,3,4,0,0,0,0,1,0,2,71.0,23.8,6.0,10.1,3.7,1,0.8,4.7,55524,33016,2363,1994,0.0,0.0,0.0,0.0,0.0,0.04,0.04,3.0,4,7,26,17,33,8.25,,120,54,187,51,283,93,187,63,,,,,,,0.0,0.0,0.01,0.01,0.75,1.0,422,91,84,36,39,18,260,96,1.0,0.75
Brennan Johnson,Spurs,MID,7.0,20,1,4.0,7.0,2,0,237,2,1,0,0,0,0,1,0,2,87.0,44.8,50.0,18.3,1.0,0,0.1,2.9,1052175,679704,7068,100865,0.0,0.0,-0.1,0.1,0.9,0.15,1.05,3.93,3,5,4,6,15,5.7,,82,25,107,75,79,47,82,46,,,,,,,0.34,0.0,0.06,0.4,1.49,0.38,35,21,286,140,96,36,58,17,1.14,0.76
Pascal Struijk,Leeds,DEF,4.5,20,4,4.0,0.4,0,0,450,2,7,0,0,0,0,0,0,2,98.6,14.3,26.0,14.0,4.0,0,0.9,4.4,16695,18655,1454,1125,0.0,0.0,0.0,0.0,0.23,0.03,0.26,6.52,5,4,36,14,40,8.0,,67,30,246,80,159,36,128,42,,,,,3.0,,0.05,0.0,0.01,0.06,1.3,1.4,414,85,70,29,84,38,283,103,1.0,0.4
Chris Wood,Nott'm Forest,FWD,7.6,20,2,4.0,20.0,2,0,370,1,5,0,0,0,0,0,0,3,75.6,46.3,133.0,25.1,1.8,1,0.2,2.6,2023688,1454515,20410,221953,0.1,-0.1,0.0,0.0,2.03,0.11,2.14,5.62,5,0,3,5,8,1.95,,110,11,99,9,10,6,37,9,,,,,1.0,,0.49,0.0,0.03,0.52,1.37,1.22,22,8,211,20,97,10,19,5,1.22,0.24
Ibrahima Konaté,Liverpool,DEF,5.5,20,4,4.0,3.4,0,0,434,2,5,0,0,0,0,1,0,3,99.0,29.8,14.0,14.3,4.8,0,0.9,3.6,157388,148952,16173,10030,0.0,0.0,0.0,0.0,0.53,0.06,0.59,3.86,5,8,28,13,36,7.47,,66,29,159,38,229,66,122,39,,,,,,,0.11,0.0,0.01,0.12,0.8,1.04,145,18,46,19,93,42,96,39,1.04,0.41
Marc Cucurella,Chelsea,DEF,6.2,20,0,4.0,26.2,0,1,356,2,4,0,0,0,0,1,0,2,84.2,80.6,40.0,20.5,2.3,0,0.4,3.2,1338949,730819,19181,138587,0.2,-0.2,0.0,0.0,0.22,0.47,0.69,4.29,4,9,18,18,27,6.83,,92,41,49,9,106,15,63,14,,,,,,,0.06,0.0,0.12,0.18,1.08,1.01,81,1,171,66,94,43,11,3,1.01,0.51
Declan Rice,Arsenal,MID,6.5,20,3,4.0,8.3,0,2,374,2,2,0,0,0,0,0,0,1,63.2,112.3,15.0,19.1,2.7,0,0.4,3.1,368096,389322,12941,36022,0.0,0.0,0.0,0.0,0.15,0.84,0.99,2.72,4,3,8,21,32,7.7,,130,44,20,17,222,126,73,43,2.0,,1.0,,,,0.04,0.0,0.2,0.24,0.65,0.48,53,36,155,67,95,35,51,15,0.96,0.48
Lucas Bergvall,Spurs,MID,5.4,20,4,4.0,0.5,1,1,286,2,2,0,0,0,0,0,0,0,86.4,34.2,81.0,20.2,5.3,1,1.0,3.7,55120,15712,11450,3392,-0.1,0.1,0.0,0.0,0.3,0.14,0.44,3.16,3,8,6,13,27,8.5,,86,26,140,93,36,20,66,39,,,,,,,0.09,0.0,0.04,0.13,0.99,0.63,209,132,35,14,91,33,236,84,0.94,0.63
Granit Xhaka,Sunderland,MID,5.0,20,4,4.0,2.9,0,2,450,2,4,0,0,0,0,2,0,0,119.6,108.0,14.0,24.1,4.3,0,0.9,4.0,134609,135623,14158,9761,0.0,0.0,0.0,0.0,0.12,0.4,0.52,5.24,5,10,25,21,56,11.2,,36,14,23,20,228,128,44,29,1.0,,1.0,,,,0.02,0.0,0.08,0.1,1.05,0.8,244,150,62,24,89,31,104,36,1.0,0.4
João Maria J.Palhinha,Spurs,MID,5.5,20,4,4.0,0.8,1,0,333,2,3,0,0,0,0,0,0,3,92.8,13.8,39.0,14.6,2.7,0,0.5,3.6,80903,49137,4827,4571,0.0,0.0,0.0,0.0,0.36,0.06,0.42,4.75,4,19,8,9,36,9.73,,74,23,249,146,113,68,116,63,,,,,,,0.1,0.0,0.02,0.12,1.28,0.81,138,87,153,65,92,34,191,64,1.08,0.54
Michael Keane,Everton,DEF,4.5,20,1,4.0,0.7,0,0,450,2,5,0,0,0,0,0,0,0,94.8,12.4,40.0,14.7,4.5,0,1.0,4.4,64959,31679,8065,3021,0.0,0.0,0.0,0.0,0.55,0.06,0.61,7.05,5,5,42,16,47,9.4,,72,33,258,84,101,14,114,37,,,,,,,0.11,0.0,0.01,0.12,1.41,1.0,396,74,54,22,82,37,203,75,1.0,0.4
Idrissa Gana Gana,Everton,MID,5.4,20,10,4.0,0.1,1,0,435,2,4,0,0,0,0,0,0,1,82.0,47.9,58.0,18.8,4.5,0,0.8,3.7,4867,6658,2299,456,-0.1,0.1,0.0,0.0,0.72,0.21,0.93,6.59,5,10,8,25,43,8.9,,97,31,93,65,64,39,75,45,,,,,,,0.15,0.0,0.04,0.19,1.36,0.83,172,106,55,21,90,32,476,160,1.03,0.41
Kiernan Dewsbury-Hall,Everton,MID,5.0,19,1,3.8,4.9,1,1,450,2,5,0,0,0,0,4,0,3,92.6,183.6,45.0,32.2,4.2,1,0.8,3.8,350218,289480,37072,33335,0.0,0.0,0.0,0.0,0.31,1.33,1.64,7.05,5,8,4,16,28,5.6,,75,24,2,2,87,54,16,11,2.0,,,,,,0.06,0.0,0.27,0.33,1.41,1.0,265,160,66,26,102,38,75,21,1.0,0.4
Hjalmar Ekdal,Burnley,DEF,4.0,19,2,3.8,1.6,0,0,442,1,7,0,0,0,0,0,0,1,111.6,15.8,57.0,18.4,3.0,0,0.8,4.8,189357,50605,12728,5700,0.0,0.0,0.0,0.0,0.15,0.01,0.16,9.21,5,5,46,13,51,10.38,,45,19,239,77,67,8,80,22,,,,,,,0.03,0.0,0.0,0.03,1.88,1.43,667,186,108,47,98,44,149,55,1.02,0.2
Pape Matar P.M.Sarr,Spurs,MID,5.0,19,0,4.8,3.1,1,1,345,3,1,0,0,0,0,0,0,0,81.2,25.5,68.0,17.5,3.3,0,0.7,3.8,247942,197515,10334,26799,0.0,0.0,0.0,0.0,0.31,0.26,0.57,4.68,4,4,11,17,32,8.35,,103,33,179,117,50,29,88,48,,,,,,,0.08,0.0,0.07,0.15,1.22,0.26,286,173,95,36,61,23,101,35,1.04,0.78
Daniel Ballard,Sunderland,DEF,4.6,19,1,6.3,2.6,1,0,151,1,1,0,0,0,0,0,0,3,87.4,20.9,67.0,17.6,0.3,1,0.1,4.1,587998,516567,1285,14123,0.1,-0.1,0.0,0.0,0.19,0.18,0.37,1.02,2,2,20,4,22,13.11,,81,37,204,60,51,5,86,26,,,,,,,0.11,0.0,0.11,0.22,0.61,0.6,387,69,350,122,16,8,109,42,1.19,0.6
Trai Hume,Sunderland,DEF,4.5,19,4,3.8,0.3,0,0,450,2,4,0,0,0,0,0,0,0,83.8,72.0,10.0,16.6,4.0,0,0.9,4.2,19767,17092,850,738,0.0,0.0,0.0,0.0,0.07,0.22,0.29,5.24,5,14,21,12,35,7.0,,93,42,64,14,248,78,96,31,,,4.0,,,,0.01,0.0,0.04,0.05,1.05,0.8,444,99,73,32,100,46,329,116,1.0,0.4
Djed Spence,Spurs,DEF,4.5,19,1,3.8,2.4,0,0,341,3,1,0,0,0,0,2,0,0,41.8,31.8,26.0,9.9,2.3,0,0.5,4.2,219780,96336,5772,14592,0.0,0.0,0.0,0.0,0.18,0.12,0.3,4.68,4,3,11,14,14,3.7,,197,79,153,37,160,37,193,67,,,,,,,0.05,0.0,0.03,0.08,1.24,0.26,419,89,163,64,99,45,117,46,1.06,0.79
Bryan Mbeumo,Man Utd,MID,8.1,19,3,3.8,15.2,1,0,429,1,7,0,0,0,0,0,0,3,70.0,170.1,170.0,41.0,4.2,0,0.5,2.3,980781,805885,59809,70315,0.1,-0.1,0.0,0.0,1.85,1.27,3.12,6.92,5,0,2,11,13,2.73,,122,40,6,6,3,1,5,4,2.0,,2.0,,,,0.39,0.0,0.27,0.66,1.45,1.47,13,8,68,27,104,40,24,9,1.05,0.21
Alex Scott,Bournemouth,MID,5.0,19,3,3.8,0.3,1,0,328,3,3,0,0,0,0,1,0,2,76.8,67.7,22.0,16.6,5.0,0,1.0,3.8,25785,8885,5137,1686,0.0,0.0,0.0,0.0,0.22,0.2,0.42,2.94,5,13,9,14,36,9.88,,109,36,67,49,179,105,97,52,,,5.0,,,,0.06,0.0,0.05,0.11,0.81,0.82,293,179,43,16,103,39,323,110,1.37,0.82
Lyle Foster,Burnley,FWD,5.0,18,6,3.6,1.8,1,1,418,2,7,0,0,0,0,1,0,2,80.6,53.6,50.0,18.5,4.7,0,0.9,3.6,211623,75091,42959,12037,0.0,0.0,0.0,0.0,0.75,0.08,0.83,8.87,5,5,9,14,28,6.03,,106,10,83,6,77,22,79,13,,,,,,,0.16,0.0,0.02,0.18,1.91,1.51,276,52,50,8,113,11,136,19,1.08,0.43
Elliot Anderson,Nott'm Forest,MID,5.5,18,4,3.6,5.0,0,1,450,0,9,0,0,0,0,0,0,1,122.0,136.5,39.0,29.8,3.0,0,0.5,3.3,199270,318169,9306,30144,0.0,0.0,0.0,0.0,0.45,0.72,1.17,7.71,5,15,10,38,63,12.6,,34,13,12,11,114,69,20,15,3.0,,,,,,0.09,0.0,0.14,0.23,1.54,1.8,146,90,122,47,115,46,71,19,1.0,0.0
Ismaïla Sarr,Crystal Palace,MID,6.4,18,0,6.0,2.6,2,0,270,2,1,0,0,0,0,1,0,1,83.4,20.6,57.0,16.2,3.8,0,0.6,2.8,444067,695457,2504,35272,-0.1,0.1,-0.1,0.1,2.0,0.05,2.05,3.66,3,3,6,10,19,6.33,Muscle injury - 75% chance of playing,95,30,206,130,68,42,105,57,,,,,,,0.67,0.0,0.02,0.69,1.22,0.33,64,44,81,30,24,6,108,39,1.0,0.67
Francisco Evanilson Evanilson,Bournemouth,FWD,7.0,18,2,3.6,3.1,1,1,437,3,5,0,0,0,0,1,0,2,55.0,81.6,133.0,26.8,5.0,0,0.7,2.6,334255,218497,31104,22476,0.0,0.0,0.0,0.0,1.03,0.14,1.17,3.5,5,1,6,16,23,4.74,,151,13,48,3,9,5,25,6,,,,,2.0,,0.21,0.0,0.03,0.24,0.72,1.03,40,16,44,7,118,12,102,15,1.03,0.62
Mitoma Mitoma,Brighton,MID,6.4,18,2,3.6,4.7,1,1,442,1,7,0,0,0,0,1,0,0,86.2,94.3,84.0,26.1,4.0,0,0.6,2.8,128325,366853,8348,22664,-0.1,0.1,0.0,0.0,0.76,0.27,1.03,6.61,5,3,5,11,19,3.87,,87,27,35,29,31,16,30,18,,,,,,,0.15,0.0,0.05,0.2,1.35,1.43,69,48,76,28,117,48,77,23,1.02,0.2
Alisson A.Becker,Liverpool,GKP,5.5,18,2,3.6,10.8,0,0,450,2,5,0,0,0,4,0,0,2,60.6,0.1,0.0,6.1,4.2,1,0.8,3.3,242537,378926,12804,31038,0.0,0.0,0.0,0.0,0.0,0.01,0.01,3.95,5,0,12,41,0,0.0,,136,17,379,7,713,84,269,17,,,,,,,0.0,0.8,0.0,0.0,0.79,1.0,135,3,67,5,114,11,41,7,1.0,0.4
William Saliba,Arsenal,DEF,6.0,18,2,4.5,12.5,0,0,274,2,1,0,0,0,0,0,0,1,74.8,5.2,6.0,8.7,1.0,0,0.2,3.0,502647,904589,22266,24241,0.0,0.0,0.0,0.0,0.13,0.03,0.16,2.58,4,8,23,15,31,10.18,,112,49,313,107,290,97,210,72,,,,,,,0.04,0.0,0.01,0.05,0.85,0.33,87,4,281,97,68,29,33,12,1.31,0.66
Jérémy Doku,Man City,MID,6.4,18,3,3.6,2.7,0,2,281,3,1,0,0,0,0,0,0,1,61.4,112.4,35.0,20.8,4.7,0,0.7,2.8,241897,94714,94686,10693,-0.1,0.1,0.0,0.0,0.25,1.05,1.3,3.01,3,4,1,10,15,4.8,,133,46,19,16,125,77,60,37,,,,,3.0,,0.08,0.0,0.34,0.42,0.96,0.32,67,46,53,20,116,47,107,38,0.96,0.96
El Hadji Malick Diouf,West Ham,DEF,4.4,18,3,3.6,4.3,0,3,450,1,13,0,0,0,0,1,0,1,125.6,102.9,37.0,26.6,4.7,0,1.1,4.1,74271,357943,7877,39148,-0.1,0.1,0.0,0.0,0.17,0.65,0.82,7.75,5,5,25,19,30,6.0,,29,10,30,5,118,20,26,4,,,,,,,0.03,0.0,0.13,0.16,1.55,2.6,598,154,48,20,112,47,81,31,1.0,0.2
Nordi Mukiele,Sunderland,DEF,4.0,18,4,6.0,0.9,0,0,270,1,2,0,0,0,0,0,0,2,86.8,42.1,18.0,14.7,6.0,1,1.5,4.5,91683,20671,25104,3141,0.0,0.0,0.0,0.0,0.14,0.23,0.37,3.68,3,10,32,6,42,14.0,,83,38,113,27,204,50,113,36,,,,,,,0.05,0.0,0.08,0.13,1.23,0.67,629,164,15,4,18,10,188,70,1.0,0.33
Martin Dúbravka,Burnley,GKP,4.0,17,4,3.4,34.3,0,0,450,1,8,0,0,0,19,0,0,0,142.6,0.0,0.0,14.3,3.0,0,0.8,4.2,622397,327315,50559,32708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.27,5,0,9,46,0,0.0,,14,2,410,12,371,5,120,2,,,,,,,0.0,3.8,0.0,0.0,2.05,1.6,610,42,106,11,127,14,5,1,1.0,0.2
Calvin Bassey,Fulham,DEF,4.5,17,4,3.4,0.6,0,0,450,1,5,0,0,0,0,1,0,3,80.8,7.5,9.0,9.8,4.0,0,0.9,3.8,26421,19954,2267,1154,0.0,0.0,0.0,0.0,0.16,0.05,0.21,6.85,5,7,24,24,31,6.2,,104,47,298,99,255,81,195,68,,,,,,,0.03,0.0,0.01,0.04,1.37,1.0,420,90,72,31,129,50,233,85,1.0,0.2
Harry Wilson,Fulham,MID,5.4,17,9,3.4,0.4,1,1,292,0,2,0,0,0,0,0,0,2,63.2,51.4,65.0,17.9,3.0,0,0.6,3.1,15566,75667,2149,2384,-0.1,0.1,0.0,0.0,0.48,0.23,0.71,3.04,3,8,2,7,17,5.24,,129,43,87,60,52,30,85,47,3.0,,3.0,,,,0.15,0.0,0.07,0.22,0.94,0.62,176,109,117,43,131,54,253,86,0.92,0.0
Igor Thiago Thiago,Brentford,FWD,6.0,17,2,3.4,1.7,2,0,405,1,9,0,0,0,0,2,0,1,97.8,60.5,75.0,23.4,3.0,0,0.5,2.8,199653,122222,7764,15124,0.0,0.0,0.0,0.0,1.35,0.16,1.51,6.37,5,4,13,6,23,5.11,,70,9,76,4,45,16,47,10,,,,,2.0,,0.3,0.0,0.04,0.34,1.42,2.0,92,27,126,13,132,13,137,20,1.11,0.22
Dango O.Dango,Brentford,MID,6.0,17,1,4.2,0.8,1,0,215,1,3,0,0,0,0,0,0,3,58.6,5.1,90.0,15.1,1.3,1,0.2,2.8,162666,97276,1876,12616,0.0,0.0,0.0,0.0,0.97,0.02,0.99,3.13,2,4,9,10,23,9.63,,142,52,315,170,28,14,111,62,,,,,,,0.41,0.0,0.01,0.42,1.31,1.26,93,62,244,117,78,27,197,67,0.84,0.42
Sven Botman,Newcastle,DEF,4.9,17,8,5.7,0.5,0,0,158,2,0,0,0,0,0,0,0,4,44.6,0.6,0.0,4.5,4.2,0,0.9,3.5,16507,26765,1723,1277,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.18,2,2,16,12,18,10.25,,183,74,360,130,636,230,302,102,,,,,,,0.0,0.0,0.0,0.0,0.67,0.0,331,55,65,27,32,16,249,93,1.14,1.14
Jayden Bogle,Leeds,DEF,4.5,17,4,3.4,0.2,0,1,434,2,6,0,0,0,0,2,0,0,53.4,16.9,29.0,9.9,4.0,0,0.9,3.8,6103,7641,263,956,0.0,0.0,0.0,0.0,0.14,0.04,0.18,5.46,5,11,20,29,31,6.43,Foot injury - 75% chance of playing,159,68,232,73,145,28,192,66,,,,,,,0.03,0.0,0.01,0.04,1.13,1.24,416,87,71,30,128,49,373,137,1.04,0.41
Bernd Leno,Fulham,GKP,5.0,17,1,3.4,1.6,0,0,450,1,5,0,0,0,15,1,0,1,119.4,0.0,0.0,11.9,3.5,0,0.7,3.4,43792,55627,2586,4374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.85,5,1,5,43,0,0.0,,37,5,679,78,659,73,157,6,,,,,,,0.0,3.0,0.0,0.0,1.37,1.0,243,7,90,8,130,15,148,20,1.0,0.2
Robert Sánchez,Chelsea,GKP,5.0,16,-3,3.2,19.6,0,0,364,2,5,0,0,0,12,0,1,1,81.4,0.0,0.0,8.1,1.7,0,0.3,3.2,462892,972446,4139,295661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89,5,0,3,27,0,0.0,,101,14,684,82,666,78,225,16,,,,,,,0.0,2.97,0.0,0.0,0.96,1.24,263,12,215,18,139,16,20,3,1.24,0.49
Callum Hudson-Odoi,Nott'm Forest,MID,6.0,16,1,3.2,1.5,1,0,339,0,6,0,0,0,0,0,0,3,62.8,105.5,62.0,23.1,3.5,0,0.6,2.7,139071,108533,3400,13265,0.0,0.0,0.0,0.0,0.38,0.39,0.77,6.15,4,1,2,5,8,2.12,,131,45,28,24,57,34,50,34,4.0,,,,,,0.1,0.0,0.1,0.2,1.63,1.59,86,58,93,34,146,60,153,53,1.06,0.0
Jean-Philippe Mateta,Crystal Palace,FWD,7.6,16,6,3.2,11.3,2,0,441,3,2,0,0,0,0,2,0,0,102.6,9.6,150.0,26.3,3.8,0,0.5,2.1,936076,657478,26073,117685,0.1,-0.1,0.0,0.0,2.67,0.34,3.01,4.41,5,1,17,13,31,6.33,,59,8,288,28,5,3,29,8,,,,,2.0,,0.54,0.0,0.07,0.61,0.9,0.41,23,9,82,11,149,15,39,8,1.02,0.61
Jake O'Brien,Everton,DEF,5.0,16,1,3.2,0.5,0,0,450,2,5,0,0,0,0,0,0,0,53.2,36.0,20.0,11.0,3.5,0,0.7,3.2,19942,27594,2124,1896,0.0,0.0,0.0,0.0,0.29,0.11,0.4,7.05,5,7,16,12,23,4.6,,160,69,135,33,194,48,168,57,,,,,,,0.06,0.0,0.02,0.08,1.41,1.0,296,49,91,39,141,55,239,87,1.0,0.4
Chemsdine Talbi,Sunderland,MID,5.0,16,2,3.2,0.3,0,1,385,3,2,0,0,0,0,0,0,0,37.8,74.2,33.0,14.5,2.7,0,0.5,3.2,34164,28560,413,1563,0.0,0.0,0.0,0.0,0.59,0.25,0.84,4.06,5,3,6,13,22,5.14,,215,93,56,43,132,81,118,65,,,,,,,0.14,0.0,0.06,0.2,0.95,0.47,299,184,151,63,142,58,321,108,1.17,0.7
Sepp Van den Berg,Brentford,DEF,4.5,16,1,3.2,0.7,0,0,450,1,10,0,0,0,0,0,0,0,108.6,2.2,26.0,13.7,1.7,0,0.4,3.6,60079,36879,1187,2895,0.0,0.0,0.0,0.0,0.21,0.03,0.24,6.85,5,3,47,14,50,10.0,,48,20,339,121,161,38,133,44,,,,,,,0.04,0.0,0.01,0.05,1.37,2.0,430,95,214,80,136,53,206,76,1.0,0.2
Yasin Ayari,Brighton,MID,4.9,16,8,3.2,0.2,1,0,362,0,7,0,0,0,0,0,0,2,74.8,46.0,42.0,16.4,3.2,0,0.7,3.3,13210,13134,7498,1329,-0.1,0.1,0.0,0.0,0.39,0.24,0.63,4.8,3,10,10,19,39,9.7,,111,37,101,69,97,59,101,55,3.0,,5.0,,,,0.1,0.0,0.06,0.16,1.19,1.74,362,225,104,39,138,56,354,118,0.75,0.0
Rúben Rúben,Man City,DEF,5.5,16,2,3.2,4.1,0,0,365,2,4,0,0,0,0,0,0,0,68.4,5.0,2.0,7.6,3.0,0,0.5,2.9,169779,158582,23931,9981,0.0,0.0,0.0,0.0,0.0,0.1,0.1,5.25,4,2,23,8,25,6.16,,125,57,316,108,337,117,236,79,,,,,,,0.0,0.0,0.02,0.02,1.29,0.99,141,17,121,52,143,56,83,33,0.99,0.49
Phil Foden,Man City,MID,8.0,16,3,5.3,3.4,1,0,172,2,0,0,0,0,0,0,0,2,52.2,32.6,35.0,12.0,5.0,1,0.6,2.0,270263,114746,99792,18295,0.0,0.0,0.0,0.0,0.46,0.06,0.52,2.59,2,3,5,16,24,12.56,,162,62,144,96,126,78,156,81,3.0,,3.0,,,,0.24,0.0,0.03,0.27,1.36,0.0,14,9,45,17,38,13,97,32,1.05,1.05
Pedro Neto,Chelsea,MID,7.0,16,1,3.2,4.7,1,0,356,2,3,0,0,0,0,0,0,0,71.6,123.6,64.0,25.9,2.0,0,0.3,2.3,369508,319390,7294,32028,0.0,0.0,0.0,0.0,0.53,0.91,1.44,3.22,5,3,4,12,19,4.8,,118,38,15,12,55,32,32,20,1.0,,,,,,0.13,0.0,0.23,0.36,0.81,0.76,37,23,200,90,148,62,76,22,1.26,0.51
Maxime Estève,Burnley,DEF,4.0,16,4,3.2,15.9,0,0,442,1,8,0,0,0,0,0,0,0,113.2,12.3,27.0,15.3,3.0,0,0.8,4.0,333752,588158,25095,71359,0.0,0.0,0.0,0.0,0.17,0.01,0.18,10.16,5,3,46,9,49,9.98,,43,18,260,85,156,34,108,35,,,,,,,0.03,0.0,0.0,0.03,2.07,1.63,666,185,107,46,135,52,23,7,1.02,0.2
Rodrigo Muniz,Fulham,FWD,5.5,15,5,3.0,2.5,1,1,314,1,4,1,0,0,0,1,0,3,58.8,41.7,103.0,20.0,2.0,0,0.4,2.7,217230,182584,16524,13473,0.0,0.0,0.0,0.0,0.86,0.01,0.87,5.45,4,3,8,6,17,4.87,,140,12,115,11,19,10,68,12,,,,,,,0.25,0.0,0.0,0.25,1.56,1.15,151,35,196,17,168,16,113,16,1.15,0.29
Lucas Digne,Aston Villa,DEF,4.5,15,1,3.0,2.0,0,0,307,2,1,0,0,0,0,1,0,0,27.0,25.5,17.0,6.9,2.3,0,0.5,3.3,94191,84497,1995,6517,0.0,0.0,0.0,0.0,0.08,0.22,0.3,5.37,4,4,9,13,13,3.81,,260,101,178,47,208,54,250,83,7.0,,2.0,,,,0.02,0.0,0.06,0.08,1.57,0.29,394,73,162,63,151,57,129,50,1.17,0.59
Kenny Tete,Fulham,DEF,4.5,15,2,3.0,0.2,0,0,450,1,5,0,0,0,0,0,0,0,86.8,40.5,14.0,14.2,3.2,0,0.7,3.3,13406,9306,508,721,0.0,0.0,0.0,0.0,0.07,0.43,0.5,6.85,5,16,20,16,36,7.2,,84,39,119,28,224,63,124,40,,,,,,,0.01,0.0,0.09,0.1,1.37,1.0,403,78,103,44,153,58,349,126,1.0,0.2
David Brooks,Bournemouth,MID,5.0,15,3,3.0,0.4,0,1,340,3,3,0,0,0,0,2,0,1,57.8,107.3,82.0,24.3,2.7,0,0.5,3.0,48669,26449,2432,2224,0.0,0.0,0.0,0.0,0.79,1.24,2.03,3.03,5,6,4,18,28,7.41,,144,54,24,21,34,19,42,27,5.0,,,,,,0.21,0.0,0.33,0.54,0.8,0.79,248,151,148,61,160,66,273,94,1.32,0.79
Matthijs De Ligt,Man Utd,DEF,5.0,15,2,3.0,2.7,0,0,450,0,8,0,0,0,0,0,0,3,114.4,40.5,31.0,18.5,2.8,0,0.6,3.0,165424,151616,8438,7999,0.0,0.0,0.0,0.0,0.31,0.45,0.76,7.22,5,10,33,18,43,8.6,,42,17,120,29,139,26,78,21,,,,,,,0.06,0.0,0.09,0.15,1.44,1.6,259,41,134,55,161,62,105,41,1.0,0.0
Nathan Collins,Brentford,DEF,5.0,15,0,3.0,1.4,0,0,450,1,10,0,0,0,0,2,0,1,102.8,11.6,50.0,16.5,2.0,0,0.4,3.0,42821,70007,1222,6998,0.0,0.0,0.0,0.0,0.11,0.06,0.17,6.85,5,4,44,17,48,9.6,,58,25,267,89,76,10,99,32,,,,,,,0.02,0.0,0.01,0.03,1.37,2.0,275,45,193,75,164,64,161,59,1.0,0.2
Enzo E.Le Fée,Sunderland,MID,4.9,15,2,3.8,0.4,1,0,211,0,3,0,0,0,0,0,0,2,79.2,41.4,21.0,14.2,4.3,1,0.9,3.1,43009,38875,1956,2878,-0.1,0.1,0.0,0.0,0.83,0.08,0.91,2.55,2,11,6,14,31,13.22,,108,35,116,78,184,108,125,68,2.0,,2.0,,,,0.35,0.0,0.03,0.38,1.09,1.28,357,222,61,23,101,37,266,92,0.85,0.0
Jordan Henderson,Brentford,MID,5.0,15,2,3.0,0.3,0,1,322,2,5,0,0,0,0,0,0,1,48.8,32.2,5.0,8.6,3.7,0,0.7,3.0,19458,16888,2253,1850,0.0,0.0,0.0,0.0,0.03,0.05,0.08,3.62,4,5,9,15,29,8.11,,172,68,147,99,295,159,213,106,,,,,,,0.01,0.0,0.01,0.02,1.01,1.4,240,149,85,31,159,65,294,96,1.12,0.56
